lat,lng,value
18.0,92.75,0
18.0,92.8125,0
18.0,92.875,0
18.0,92.9375,0
18.0,93.0,0
18.0,93.0625,0
18.0,93.125,0
18.0,93.1875,0
18.0,93.25,0
18.0,93.3125,0
18.0,93.375,0
18.0,93.4375,0
18.0,93.5,0
18.0,93.5625,0
18.0,93.625,0
18.0,93.6875,0
18.0,93.75,0
18.0,93.8125,0
18.0,93.875,0
18.0,93.9375,0
18.0,94.0,0
18.0,94.0625,0
18.0,94.125,0
18.0,94.1875,0
18.0,94.25,0
18.0,94.3125,0
18.0,94.375,0
18.0,94.4375,0
18.0,94.5,0
18.0,94.5625,0
18.0,94.625,0
18.0,94.6875,0
18.0,94.75,0
18.0,94.8125,0
18.0,94.875,0
18.0,94.9375,0
18.0,95.0,0
18.0,95.0625,0
18.0,95.125,0
18.0,95.1875,0
18.0,95.25,0
18.0,95.3125,0
18.0,95.375,0
18.0,95.4375,0
18.0,95.5,0
18.0,95.5625,0
18.0,95.625,0
18.0,95.6875,0
18.0,95.75,0
18.0,95.8125,0
18.0,95.875,0
18.0,95.9375,0
18.0,96.0,0
18.0,96.0625,0
18.0,96.125,0
18.0,96.1875,0
18.0,96.25,0
18.0,96.3125,0
18.0,96.375,0
18.0,96.4375,0
18.0,96.5,0
18.0,96.5625,0
18.0,96.625,0
18.0,96.6875,0
18.0,96.75,0
18.0,96.8125,0
18.0,96.875,0
18.0,96.9375,0
18.0,97.0,0
18.0,97.0625,0
18.0,97.125,0
18.0,97.1875,0
18.0,97.25,0
18.0,97.3125,0
18.0,97.375,0
18.0,97.4375,0
18.0,97.5,0
18.0,97.5625,0
18.0,97.625,0
18.0,97.6875,0
18.0,97.75,0
18.0,97.8125,0
18.0,97.875,0
18.0,97.9375,0
18.0625,68.0,0
18.0625,68.0625,0
18.0625,68.125,0
18.0625,68.1875,0
18.0625,68.25,0
18.0625,68.3125,0
18.0625,68.375,0
18.0625,68.4375,0
18.0625,68.5,0
18.0625,68.5625,0
18.0625,68.625,0
18.0625,68.6875,0
18.0625,68.75,0
18.0625,68.8125,0
18.0625,68.875,0
18.0625,68.9375,0
18.0625,69.0,0
18.0625,69.0625,0
18.0625,69.125,0
18.0625,69.1875,0
18.0625,69.25,0
18.0625,69.3125,0
18.0625,69.375,0
18.0625,69.4375,0
18.0625,69.5,0
18.0625,69.5625,0
18.0625,69.625,0
18.0625,69.6875,0
18.0625,69.75,0
18.0625,69.8125,0
18.0625,69.875,0
18.0625,69.9375,0
18.0625,70.0,0
18.0625,70.0625,0
18.0625,70.125,0
18.0625,70.1875,0
18.0625,70.25,0
18.0625,70.3125,0
18.0625,70.375,0
18.0625,70.4375,0
18.0625,70.5,0
18.0625,70.5625,0
18.0625,70.625,0
18.0625,70.6875,0
18.0625,70.75,0
18.0625,70.8125,0
18.0625,70.875,0
18.0625,70.9375,0
18.0625,71.0,0
18.0625,71.0625,0
18.0625,71.125,0
18.0625,71.1875,0
18.0625,71.25,0
18.0625,71.3125,0
18.0625,71.375,0
18.0625,71.4375,0
18.0625,71.5,0
18.0625,71.5625,0
18.0625,71.625,0
18.0625,71.6875,0
18.0625,71.75,0
18.0625,71.8125,0
18.0625,71.875,0
18.0625,71.9375,0
18.0625,72.0,0
18.0625,72.0625,0
18.0625,72.125,0
18.0625,72.1875,0
18.0625,72.25,0
18.0625,72.3125,0
18.0625,72.375,0
18.0625,72.4375,0
18.0625,72.5,0
18.0625,72.5625,0
18.0625,72.625,0
18.0625,72.6875,0
18.0625,72.75,0
18.0625,72.8125,0
18.0625,72.875,0
18.0625,72.9375,0
18.0625,73.0,1
18.0625,73.0625,1
18.0625,73.125,21
18.0625,73.1875,21
18.0625,73.25,21
18.0625,73.3125,21
18.0625,73.375,21
18.0625,73.4375,21
18.0625,73.5,21
18.0625,73.5625,21
18.0625,73.625,21
18.0625,73.6875,21
18.0625,73.75,21
18.0625,73.8125,21
18.0625,73.875,21
18.0625,73.9375,21
18.0625,74.0,21
18.0625,74.0625,21
18.0625,74.125,21
18.0625,74.1875,21
18.0625,74.25,21
18.0625,74.3125,21
18.0625,74.375,21
18.0625,74.4375,21
18.0625,74.5,21
18.0625,74.5625,21
18.0625,74.625,21
18.0625,74.6875,21
18.0625,74.75,21
18.0625,74.8125,21
18.0625,74.875,21
18.0625,74.9375,21
18.0625,75.0,21
18.0625,75.0625,21
18.0625,75.125,21
18.0625,75.1875,21
18.0625,75.25,21
18.0625,75.3125,21
18.0625,75.375,21
18.0625,75.4375,21
18.0625,75.5,21
18.0625,75.5625,21
18.0625,75.625,21
18.0625,75.6875,21
18.0625,75.75,21
18.0625,75.8125,21
18.0625,75.875,21
18.0625,75.9375,21
18.0625,76.0,21
18.0625,76.0625,21
18.0625,76.125,21
18.0625,76.1875,21
18.0625,76.25,21
18.0625,76.3125,21
18.0625,76.375,21
18.0625,76.4375,21
18.0625,76.5,21
18.0625,76.5625,21
18.0625,76.625,21
18.0625,76.6875,21
18.0625,76.75,21
18.0625,76.8125,21
18.0625,76.875,21
18.0625,76.9375,1
18.0625,77.0,17
18.0625,77.0625,17
18.0625,77.125,17
18.0625,77.1875,17
18.0625,77.25,17
18.0625,77.3125,17
18.0625,77.375,17
18.0625,77.4375,17
18.0625,77.5,17
18.0625,77.5625,1
18.0625,77.625,32
18.0625,77.6875,32
18.0625,77.75,32
18.0625,77.8125,32
18.0625,77.875,32
18.0625,77.9375,32
18.0625,78.0,32
18.0625,78.0625,32
18.0625,78.125,32
18.0625,78.1875,32
18.0625,78.25,32
18.0625,78.3125,32
18.0625,78.375,32
18.0625,78.4375,32
18.0625,78.5,32
18.0625,78.5625,32
18.0625,78.625,32
18.0625,78.6875,32
18.0625,78.75,32
18.0625,78.8125,32
18.0625,78.875,32
18.0625,78.9375,32
18.0625,79.0,32
18.0625,79.0625,32
18.0625,79.125,32
18.0625,79.1875,32
18.0625,79.25,32
18.0625,79.3125,32
18.0625,79.375,32
18.0625,79.4375,32
18.0625,79.5,32
18.0625,79.5625,32
18.0625,79.625,32
18.0625,79.6875,32
18.0625,79.75,32
18.0625,79.8125,32
18.0625,79.875,32
18.0625,79.9375,32
18.0625,80.0,32
18.0625,80.0625,32
18.0625,80.125,32
18.0625,80.1875,32
18.0625,80.25,32
18.0625,80.3125,32
18.0625,80.375,32
18.0625,80.4375,32
18.0625,80.5,32
18.0625,80.5625,32
18.0625,80.625,32
18.0625,80.6875,32
18.0625,80.75,32
18.0625,80.8125,32
18.0625,80.875,32
18.0625,80.9375,1
18.0625,81.0,8
18.0625,81.0625,8
18.0625,81.125,8
18.0625,81.1875,8
18.0625,81.25,8
18.0625,81.3125,8
18.0625,81.375,8
18.0625,81.4375,8
18.0625,81.5,1
18.0625,81.5625,37
18.0625,81.625,37
18.0625,81.6875,37
18.0625,81.75,37
18.0625,81.8125,37
18.0625,81.875,37
18.0625,81.9375,37
18.0625,82.0,1
18.0625,82.0625,1
18.0625,82.125,1
18.0625,82.1875,1
18.0625,82.25,1
18.0625,82.3125,1
18.0625,82.375,1
18.0625,82.4375,3
18.0625,82.5,3
18.0625,82.5625,3
18.0625,82.625,3
18.0625,82.6875,3
18.0625,82.75,3
18.0625,82.8125,3
18.0625,82.875,3
18.0625,82.9375,3
18.0625,83.0,3
18.0625,83.0625,3
18.0625,83.125,3
18.0625,83.1875,3
18.0625,83.25,3
18.0625,83.3125,3
18.0625,83.375,3
18.0625,83.4375,3
18.0625,83.5,3
18.0625,83.5625,3
18.0625,83.625,1
18.0625,83.6875,1
18.0625,83.75,0
18.0625,83.8125,0
18.0625,83.875,0
18.0625,83.9375,0
18.0625,84.0,0
18.0625,84.0625,0
18.0625,84.125,0
18.0625,84.1875,0
18.0625,84.25,0
18.0625,84.3125,0
18.0625,84.375,0
18.0625,84.4375,0
18.0625,84.5,0
18.0625,84.5625,0
18.0625,84.625,0
18.0625,84.6875,0
18.0625,84.75,0
18.0625,84.8125,0
18.0625,84.875,0
18.0625,84.9375,0
18.0625,85.0,0
18.0625,85.0625,0
18.0625,85.125,0
18.0625,85.1875,0
18.0625,85.25,0
18.0625,85.3125,0
18.0625,85.375,0
18.0625,85.4375,0
18.0625,85.5,0
18.0625,85.5625,0
18.0625,85.625,0
18.0625,85.6875,0
18.0625,85.75,0
18.0625,85.8125,0
18.0625,85.875,0
18.0625,85.9375,0
18.0625,86.0,0
18.0625,86.0625,0
18.0625,86.125,0
18.0625,86.1875,0
18.0625,86.25,0
18.0625,86.3125,0
18.0625,86.375,0
18.0625,86.4375,0
18.0625,86.5,0
18.0625,86.5625,0
18.0625,86.625,0
18.0625,86.6875,0
18.0625,86.75,0
18.0625,86.8125,0
18.0625,86.875,0
18.0625,86.9375,0
18.0625,87.0,0
18.0625,87.0625,0
18.0625,87.125,0
18.0625,87.1875,0
18.0625,87.25,0
18.0625,87.3125,0
18.0625,87.375,0
18.0625,87.4375,0
18.0625,87.5,0
18.0625,87.5625,0
18.0625,87.625,0
18.0625,87.6875,0
18.0625,87.75,0
18.0625,87.8125,0
18.0625,87.875,0
18.0625,87.9375,0
18.0625,88.0,0
18.0625,88.0625,0
18.0625,88.125,0
18.0625,88.1875,0
18.0625,88.25,0
18.0625,88.3125,0
18.0625,88.375,0
18.0625,88.4375,0
18.0625,88.5,0
18.0625,88.5625,0
18.0625,88.625,0
18.0625,88.6875,0
18.0625,88.75,0
18.0625,88.8125,0
18.0625,88.875,0
18.0625,88.9375,0
18.0625,89.0,0
18.0625,89.0625,0
18.0625,89.125,0
18.0625,89.1875,0
18.0625,89.25,0
18.0625,89.3125,0
18.0625,89.375,0
18.0625,89.4375,0
18.0625,89.5,0
18.0625,89.5625,0
18.0625,89.625,0
18.0625,89.6875,0
18.0625,89.75,0
18.0625,89.8125,0
18.0625,89.875,0
18.0625,89.9375,0
18.0625,90.0,0
18.0625,90.0625,0
18.0625,90.125,0
18.0625,90.1875,0
18.0625,90.25,0
18.0625,90.3125,0
18.0625,90.375,0
18.0625,90.4375,0
18.0625,90.5,0
18.0625,90.5625,0
18.0625,90.625,0
18.0625,90.6875,0
18.0625,90.75,0
18.0625,90.8125,0
18.0625,90.875,0
18.0625,90.9375,0
18.0625,91.0,0
18.0625,91.0625,0
18.0625,91.125,0
18.0625,91.1875,0
18.0625,91.25,0
18.0625,91.3125,0
18.0625,91.375,0
18.0625,91.4375,0
18.0625,91.5,0
18.0625,91.5625,0
18.0625,91.625,0
18.0625,91.6875,0
18.0625,91.75,0
18.0625,91.8125,0
18.0625,91.875,0
18.0625,91.9375,0
18.0625,92.0,0
18.0625,92.0625,0
18.0625,92.125,0
18.0625,92.1875,0
18.0625,92.25,0
18.0625,92.3125,0
18.0625,92.375,0
18.0625,92.4375,0
18.0625,92.5,0
18.0625,92.5625,0
18.0625,92.625,0
18.0625,92.6875,0
18.0625,92.75,0
18.0625,92.8125,0
18.0625,92.875,0
18.0625,92.9375,0
18.0625,93.0,0
18.0625,93.0625,0
18.0625,93.125,0
18.0625,93.1875,0
18.0625,93.25,0
18.0625,93.3125,0
18.0625,93.375,0
18.0625,93.4375,0
18.0625,93.5,0
18.0625,93.5625,0
18.0625,93.625,0
18.0625,93.6875,0
18.0625,93.75,0
18.0625,93.8125,0
18.0625,93.875,0
18.0625,93.9375,0
18.0625,94.0,0
18.0625,94.0625,0
18.0625,94.125,0
18.0625,94.1875,0
18.0625,94.25,0
18.0625,94.3125,0
18.0625,94.375,0
18.0625,94.4375,0
18.0625,94.5,0
18.0625,94.5625,0
18.0625,94.625,0
18.0625,94.6875,0
18.0625,94.75,0
18.0625,94.8125,0
18.0625,94.875,0
18.0625,94.9375,0
18.0625,95.0,0
18.0625,95.0625,0
18.0625,95.125,0
18.0625,95.1875,0
18.0625,95.25,0
18.0625,95.3125,0
18.0625,95.375,0
18.0625,95.4375,0
18.0625,95.5,0
18.0625,95.5625,0
18.0625,95.625,0
18.0625,95.6875,0
18.0625,95.75,0
18.0625,95.8125,0
18.0625,95.875,0
18.0625,95.9375,0
18.0625,96.0,0
18.0625,96.0625,0
18.0625,96.125,0
18.0625,96.1875,0
18.0625,96.25,0
18.0625,96.3125,0
18.0625,96.375,0
18.0625,96.4375,0
18.0625,96.5,0
18.0625,96.5625,0
18.0625,96.625,0
18.0625,96.6875,0
18.0625,96.75,0
18.0625,96.8125,0
18.0625,96.875,0
18.0625,96.9375,0
18.0625,97.0,0
18.0625,97.0625,0
18.0625,97.125,0
18.0625,97.1875,0
18.0625,97.25,0
18.0625,97.3125,0
18.0625,97.375,0
18.0625,97.4375,0
18.0625,97.5,0
18.0625,97.5625,0
18.0625,97.625,0
18.0625,97.6875,0
18.0625,97.75,0
18.0625,97.8125,0
18.0625,97.875,0
18.0625,97.9375,0
18.125,68.0,0
18.125,68.0625,0
18.125,68.125,0
18.125,68.1875,0
18.125,68.25,0
18.125,68.3125,0
18.125,68.375,0
18.125,68.4375,0
18.125,68.5,0
18.125,68.5625,0
18.125,68.625,0
18.125,68.6875,0
18.125,68.75,0
18.125,68.8125,0
18.125,68.875,0
18.125,68.9375,0
18.125,69.0,0
18.125,69.0625,0
18.125,69.125,0
18.125,69.1875,0
18.125,69.25,0
18.125,69.3125,0
18.125,69.375,0
18.125,69.4375,0
18.125,69.5,0
18.125,69.5625,0
18.125,69.625,0
18.125,69.6875,0
18.125,69.75,0
18.125,69.8125,0
18.125,69.875,0
18.125,69.9375,0
18.125,70.0,0
18.125,70.0625,0
18.125,70.125,0
18.125,70.1875,0
18.125,70.25,0
18.125,70.3125,0
18.125,70.375,0
18.125,70.4375,0
18.125,70.5,0
18.125,70.5625,0
18.125,70.625,0
18.125,70.6875,0
18.125,70.75,0
18.125,70.8125,0
18.125,70.875,0
18.125,70.9375,0
18.125,71.0,0
18.125,71.0625,0
18.125,71.125,0
18.125,71.1875,0
18.125,71.25,0
18.125,71.3125,0
18.125,71.375,0
18.125,71.4375,0
18.125,71.5,0
18.125,71.5625,0
18.125,71.625,0
18.125,71.6875,0
18.125,71.75,0
18.125,71.8125,0
18.125,71.875,0
18.125,71.9375,0
18.125,72.0,0
18.125,72.0625,0
18.125,72.125,0
18.125,72.1875,0
18.125,72.25,0
18.125,72.3125,0
18.125,72.375,0
18.125,72.4375,0
18.125,72.5,0
18.125,72.5625,0
18.125,72.625,0
18.125,72.6875,0
18.125,72.75,0
18.125,72.8125,0
18.125,72.875,0
18.125,72.9375,0
18.125,73.0,1
18.125,73.0625,21
18.125,73.125,21
18.125,73.1875,21
18.125,73.25,21
18.125,73.3125,21
18.125,73.375,21
18.125,73.4375,21
18.125,73.5,21
18.125,73.5625,21
18.125,73.625,21
18.125,73.6875,21
18.125,73.75,21
18.125,73.8125,21
18.125,73.875,21
18.125,73.9375,21
18.125,74.0,21
18.125,74.0625,21
18.125,74.125,21
18.125,74.1875,21
18.125,74.25,21
18.125,74.3125,21
18.125,74.375,21
18.125,74.4375,21
18.125,74.5,21
18.125,74.5625,21
18.125,74.625,21
18.125,74.6875,21
18.125,74.75,21
18.125,74.8125,21
18.125,74.875,21
18.125,74.9375,21
18.125,75.0,21
18.125,75.0625,21
18.125,75.125,21
18.125,75.1875,21
18.125,75.25,21
18.125,75.3125,21
18.125,75.375,21
18.125,75.4375,21
18.125,75.5,21
18.125,75.5625,21
18.125,75.625,21
18.125,75.6875,21
18.125,75.75,21
18.125,75.8125,21
18.125,75.875,21
18.125,75.9375,21
18.125,76.0,21
18.125,76.0625,21
18.125,76.125,21
18.125,76.1875,21
18.125,76.25,21
18.125,76.3125,21
18.125,76.375,21
18.125,76.4375,21
18.125,76.5,21
18.125,76.5625,21
18.125,76.625,21
18.125,76.6875,21
18.125,76.75,21
18.125,76.8125,21
18.125,76.875,21
18.125,76.9375,1
18.125,77.0,17
18.125,77.0625,1
18.125,77.125,17
18.125,77.1875,17
18.125,77.25,17
18.125,77.3125,17
18.125,77.375,17
18.125,77.4375,17
18.125,77.5,17
18.125,77.5625,17
18.125,77.625,1
18.125,77.6875,32
18.125,77.75,32
18.125,77.8125,32
18.125,77.875,32
18.125,77.9375,32
18.125,78.0,32
18.125,78.0625,32
18.125,78.125,32
18.125,78.1875,32
18.125,78.25,32
18.125,78.3125,32
18.125,78.375,32
18.125,78.4375,32
18.125,78.5,32
18.125,78.5625,32
18.125,78.625,32
18.125,78.6875,32
18.125,78.75,32
18.125,78.8125,32
18.125,78.875,32
18.125,78.9375,32
18.125,79.0,32
18.125,79.0625,32
18.125,79.125,32
18.125,79.1875,32
18.125,79.25,32
18.125,79.3125,32
18.125,79.375,32
18.125,79.4375,32
18.125,79.5,32
18.125,79.5625,32
18.125,79.625,32
18.125,79.6875,32
18.125,79.75,32
18.125,79.8125,32
18.125,79.875,32
18.125,79.9375,32
18.125,80.0,32
18.125,80.0625,32
18.125,80.125,32
18.125,80.1875,32
18.125,80.25,32
18.125,80.3125,32
18.125,80.375,32
18.125,80.4375,32
18.125,80.5,32
18.125,80.5625,32
18.125,80.625,32
18.125,80.6875,32
18.125,80.75,32
18.125,80.8125,32
18.125,80.875,1
18.125,80.9375,1
18.125,81.0,8
18.125,81.0625,8
18.125,81.125,8
18.125,81.1875,8
18.125,81.25,8
18.125,81.3125,8
18.125,81.375,8
18.125,81.4375,8
18.125,81.5,1
18.125,81.5625,37
18.125,81.625,37
18.125,81.6875,37
18.125,81.75,37
18.125,81.8125,37
18.125,81.875,37
18.125,81.9375,37
18.125,82.0,37
18.125,82.0625,37
18.125,82.125,37
18.125,82.1875,37
18.125,82.25,37
18.125,82.3125,1
18.125,82.375,1
18.125,82.4375,3
18.125,82.5,3
18.125,82.5625,3
18.125,82.625,3
18.125,82.6875,3
18.125,82.75,3
18.125,82.8125,3
18.125,82.875,3
18.125,82.9375,3
18.125,83.0,3
18.125,83.0625,3
18.125,83.125,3
18.125,83.1875,3
18.125,83.25,3
18.125,83.3125,3
18.125,83.375,3
18.125,83.4375,3
18.125,83.5,3
18.125,83.5625,3
18.125,83.625,3
18.125,83.6875,1
18.125,83.75,1
18.125,83.8125,1
18.125,83.875,0
18.125,83.9375,0
18.125,84.0,0
18.125,84.0625,0
18.125,84.125,0
18.125,84.1875,0
18.125,84.25,0
18.125,84.3125,0
18.125,84.375,0
18.125,84.4375,0
18.125,84.5,0
18.125,84.5625,0
18.125,84.625,0
18.125,84.6875,0
18.125,84.75,0
18.125,84.8125,0
18.125,84.875,0
18.125,84.9375,0
18.125,85.0,0
18.125,85.0625,0
18.125,85.125,0
18.125,85.1875,0
18.125,85.25,0
18.125,85.3125,0
18.125,85.375,0
18.125,85.4375,0
18.125,85.5,0
18.125,85.5625,0
18.125,85.625,0
18.125,85.6875,0
18.125,85.75,0
18.125,85.8125,0
18.125,85.875,0
18.125,85.9375,0
18.125,86.0,0
18.125,86.0625,0
18.125,86.125,0
18.125,86.1875,0
18.125,86.25,0
18.125,86.3125,0
18.125,86.375,0
18.125,86.4375,0
18.125,86.5,0
18.125,86.5625,0
18.125,86.625,0
18.125,86.6875,0
18.125,86.75,0
18.125,86.8125,0
18.125,86.875,0
18.125,86.9375,0
18.125,87.0,0
18.125,87.0625,0
18.125,87.125,0
18.125,87.1875,0
18.125,87.25,0
18.125,87.3125,0
18.125,87.375,0
18.125,87.4375,0
18.125,87.5,0
18.125,87.5625,0
18.125,87.625,0
18.125,87.6875,0
18.125,87.75,0
18.125,87.8125,0
18.125,87.875,0
18.125,87.9375,0
18.125,88.0,0
18.125,88.0625,0
18.125,88.125,0
18.125,88.1875,0
18.125,88.25,0
18.125,88.3125,0
18.125,88.375,0
18.125,88.4375,0
18.125,88.5,0
18.125,88.5625,0
18.125,88.625,0
18.125,88.6875,0
18.125,88.75,0
18.125,88.8125,0
18.125,88.875,0
18.125,88.9375,0
18.125,89.0,0
18.125,89.0625,0
18.125,89.125,0
18.125,89.1875,0
18.125,89.25,0
18.125,89.3125,0
18.125,89.375,0
18.125,89.4375,0
18.125,89.5,0
18.125,89.5625,0
18.125,89.625,0
18.125,89.6875,0
18.125,89.75,0
18.125,89.8125,0
18.125,89.875,0
18.125,89.9375,0
18.125,90.0,0
18.125,90.0625,0
18.125,90.125,0
18.125,90.1875,0
18.125,90.25,0
18.125,90.3125,0
18.125,90.375,0
18.125,90.4375,0
18.125,90.5,0
18.125,90.5625,0
18.125,90.625,0
18.125,90.6875,0
18.125,90.75,0
18.125,90.8125,0
18.125,90.875,0
18.125,90.9375,0
18.125,91.0,0
18.125,91.0625,0
18.125,91.125,0
18.125,91.1875,0
18.125,91.25,0
18.125,91.3125,0
18.125,91.375,0
18.125,91.4375,0
18.125,91.5,0
18.125,91.5625,0
18.125,91.625,0
18.125,91.6875,0
18.125,91.75,0
18.125,91.8125,0
18.125,91.875,0
18.125,91.9375,0
18.125,92.0,0
18.125,92.0625,0
18.125,92.125,0
18.125,92.1875,0
18.125,92.25,0
18.125,92.3125,0
18.125,92.375,0
18.125,92.4375,0
18.125,92.5,0
18.125,92.5625,0
18.125,92.625,0
18.125,92.6875,0
18.125,92.75,0
18.125,92.8125,0
18.125,92.875,0
18.125,92.9375,0
18.125,93.0,0
18.125,93.0625,0
18.125,93.125,0
18.125,93.1875,0
18.125,93.25,0
18.125,93.3125,0
18.125,93.375,0
18.125,93.4375,0
18.125,93.5,0
18.125,93.5625,0
18.125,93.625,0
18.125,93.6875,0
18.125,93.75,0
18.125,93.8125,0
18.125,93.875,0
18.125,93.9375,0
18.125,94.0,0
18.125,94.0625,0
18.125,94.125,0
18.125,94.1875,0
18.125,94.25,0
18.125,94.3125,0
18.125,94.375,0
18.125,94.4375,0
18.125,94.5,0
18.125,94.5625,0
18.125,94.625,0
18.125,94.6875,0
18.125,94.75,0
18.125,94.8125,0
18.125,94.875,0
18.125,94.9375,0
18.125,95.0,0
18.125,95.0625,0
18.125,95.125,0
18.125,95.1875,0
18.125,95.25,0
18.125,95.3125,0
18.125,95.375,0
18.125,95.4375,0
18.125,95.5,0
18.125,95.5625,0
18.125,95.625,0
18.125,95.6875,0
18.125,95.75,0
18.125,95.8125,0
18.125,95.875,0
18.125,95.9375,0
18.125,96.0,0
18.125,96.0625,0
18.125,96.125,0
18.125,96.1875,0
18.125,96.25,0
18.125,96.3125,0
18.125,96.375,0
18.125,96.4375,0
18.125,96.5,0
18.125,96.5625,0
18.125,96.625,0
18.125,96.6875,0
18.125,96.75,0
18.125,96.8125,0
18.125,96.875,0
18.125,96.9375,0
18.125,97.0,0
18.125,97.0625,0
18.125,97.125,0
18.125,97.1875,0
18.125,97.25,0
18.125,97.3125,0
18.125,97.375,0
18.125,97.4375,0
18.125,97.5,0
18.125,97.5625,0
18.125,97.625,0
18.125,97.6875,0
18.125,97.75,0
18.125,97.8125,0
18.125,97.875,0
18.125,97.9375,0
18.1875,68.0,0
18.1875,68.0625,0
18.1875,68.125,0
18.1875,68.1875,0
18.1875,68.25,0
18.1875,68.3125,0
18.1875,68.375,0
18.1875,68.4375,0
18.1875,68.5,0
18.1875,68.5625,0
18.1875,68.625,0
18.1875,68.6875,0
18.1875,68.75,0
18.1875,68.8125,0
18.1875,68.875,0
18.1875,68.9375,0
18.1875,69.0,0
18.1875,69.0625,0
18.1875,69.125,0
18.1875,69.1875,0
18.1875,69.25,0
18.1875,69.3125,0
18.1875,69.375,0
18.1875,69.4375,0
18.1875,69.5,0
18.1875,69.5625,0
18.1875,69.625,0
18.1875,69.6875,0
18.1875,69.75,0
18.1875,69.8125,0
18.1875,69.875,0
18.1875,69.9375,0
18.1875,70.0,0
18.1875,70.0625,0
18.1875,70.125,0
18.1875,70.1875,0
18.1875,70.25,0
18.1875,70.3125,0
18.1875,70.375,0
18.1875,70.4375,0
18.1875,70.5,0
18.1875,70.5625,0
18.1875,70.625,0
18.1875,70.6875,0
18.1875,70.75,0
18.1875,70.8125,0
18.1875,70.875,0
18.1875,70.9375,0
18.1875,71.0,0
18.1875,71.0625,0
18.1875,71.125,0
18.1875,71.1875,0
18.1875,71.25,0
18.1875,71.3125,0
18.1875,71.375,0
18.1875,71.4375,0
18.1875,71.5,0
18.1875,71.5625,0
18.1875,71.625,0
18.1875,71.6875,0
18.1875,71.75,0
18.1875,71.8125,0
18.1875,71.875,0
18.1875,71.9375,0
18.1875,72.0,0
18.1875,72.0625,0
18.1875,72.125,0
18.1875,72.1875,0
18.1875,72.25,0
18.1875,72.3125,0
18.1875,72.375,0
18.1875,72.4375,0
18.1875,72.5,0
18.1875,72.5625,0
18.1875,72.625,0
18.1875,72.6875,0
18.1875,72.75,0
18.1875,72.8125,0
18.1875,72.875,0
18.1875,72.9375,1
18.1875,73.0,1
18.1875,73.0625,21
18.1875,73.125,21
18.1875,73.1875,21
18.1875,73.25,21
18.1875,73.3125,21
18.1875,73.375,21
18.1875,73.4375,21
18.1875,73.5,21
18.1875,73.5625,21
18.1875,73.625,21
18.1875,73.6875,21
18.1875,73.75,21
18.1875,73.8125,21
18.1875,73.875,21
18.1875,73.9375,21
18.1875,74.0,21
18.1875,74.0625,21
18.1875,74.125,21
18.1875,74.1875,21
18.1875,74.25,21
18.1875,74.3125,21
18.1875,74.375,21
18.1875,74.4375,21
18.1875,74.5,21
18.1875,74.5625,21
18.1875,74.625,21
18.1875,74.6875,21
18.1875,74.75,21
18.1875,74.8125,21
18.1875,74.875,21
18.1875,74.9375,21
18.1875,75.0,21
18.1875,75.0625,21
18.1875,75.125,21
18.1875,75.1875,21
18.1875,75.25,21
18.1875,75.3125,21
18.1875,75.375,21
18.1875,75.4375,21
18.1875,75.5,21
18.1875,75.5625,21
18.1875,75.625,21
18.1875,75.6875,21
18.1875,75.75,21
18.1875,75.8125,21
18.1875,75.875,21
18.1875,75.9375,21
18.1875,76.0,21
18.1875,76.0625,21
18.1875,76.125,21
18.1875,76.1875,21
18.1875,76.25,21
18.1875,76.3125,21
18.1875,76.375,21
18.1875,76.4375,21
18.1875,76.5,21
18.1875,76.5625,21
18.1875,76.625,21
18.1875,76.6875,21
18.1875,76.75,21
18.1875,76.8125,21
18.1875,76.875,21
18.1875,76.9375,1
18.1875,77.0,1
18.1875,77.0625,1
18.1875,77.125,1
18.1875,77.1875,17
18.1875,77.25,17
18.1875,77.3125,17
18.1875,77.375,17
18.1875,77.4375,17
18.1875,77.5,17
18.1875,77.5625,1
18.1875,77.625,32
18.1875,77.6875,32
18.1875,77.75,32
18.1875,77.8125,32
18.1875,77.875,32
18.1875,77.9375,32
18.1875,78.0,32
18.1875,78.0625,32
18.1875,78.125,32
18.1875,78.1875,32
18.1875,78.25,32
18.1875,78.3125,32
18.1875,78.375,32
18.1875,78.4375,32
18.1875,78.5,32
18.1875,78.5625,32
18.1875,78.625,32
18.1875,78.6875,32
18.1875,78.75,32
18.1875,78.8125,32
18.1875,78.875,32
18.1875,78.9375,32
18.1875,79.0,32
18.1875,79.0625,32
18.1875,79.125,32
18.1875,79.1875,32
18.1875,79.25,32
18.1875,79.3125,32
18.1875,79.375,32
18.1875,79.4375,32
18.1875,79.5,32
18.1875,79.5625,32
18.1875,79.625,32
18.1875,79.6875,32
18.1875,79.75,32
18.1875,79.8125,32
18.1875,79.875,32
18.1875,79.9375,32
18.1875,80.0,32
18.1875,80.0625,32
18.1875,80.125,32
18.1875,80.1875,32
18.1875,80.25,32
18.1875,80.3125,32
18.1875,80.375,32
18.1875,80.4375,32
18.1875,80.5,32
18.1875,80.5625,32
18.1875,80.625,32
18.1875,80.6875,32
18.1875,80.75,1
18.1875,80.8125,1
18.1875,80.875,1
18.1875,80.9375,1
18.1875,81.0,1
18.1875,81.0625,8
18.1875,81.125,8
18.1875,81.1875,8
18.1875,81.25,8
18.1875,81.3125,8
18.1875,81.375,8
18.1875,81.4375,8
18.1875,81.5,1
18.1875,81.5625,37
18.1875,81.625,37
18.1875,81.6875,37
18.1875,81.75,37
